"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Current Player ID","Player 1","Player 2","Player 3","Player 4","Player 5"
"18","10","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","4","W0","4","R1Y0B0G3","B1B3W2B3","Y2R2R4G3","R0G4R3G2","R3G1W4W0"
"18","11","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","1","R1","0","R1Y0B0G3","B1B3W2B3","Y2R2R4G3","R0G4R3G2","Y4R3G1W4"
"18","12","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","2","Y2R2","1","G0Y0B0G3","B1B3W2B3","Y2R2R4G3","R0G4R3G2","Y4R3G1W4"
"18","13","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","2","R2","2","G0Y0B0G3","B1B3W2B3","Y2R2R4G3","R0G4R3G2","Y4R3G1W4"
"18","14","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_COLOR","R","R3","3","G0Y0B0G3","B1B3W2B3","B0Y2R4G3","R0G4R3G2","Y4R3G1W4"
"18","15","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","2","R3","4","G0Y0B0G3","B1B3W2B3","B0Y2R4G3","R0G4R3G2","Y4R3G1W4"
"18","16","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","4","G3","0","G0Y0B0G3","B1B3W2B3","B0Y2R4G3","R0G4R3G2","W0Y4G1W4"
"18","17","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","4","B3","1","B1G0Y0B0","B1B3W2B3","B0Y2R4G3","R0G4R3G2","W0Y4G1W4"
"18","18","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","2","Y2","2","B1G0Y0B0","R0B1B3W2","B0Y2R4G3","R0G4R3G2","W0Y4G1W4"
"18","19","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_COLOR","G","G1","3","B1G0Y0B0","R0B1B3W2","B2B0R4G3","R0G4R3G2","W0Y4G1W4"
"18","20","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","3","G1","4","B1G0Y0B0","R0B1B3W2","B2B0R4G3","R0G4R3G2","W0Y4G1W4"
"18","21","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","0","B0","0","B1G0Y0B0","R0B1B3W2","B2B0R4G3","R0G4R3G2","W3W0Y4W4"
"18","22","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","4","W2","1","B1G0Y0B0","R0B1B3W2","B2B0R4G3","R0G4R3G2","W3W0Y4W4"
"18","23","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","2","G2","2","B1G0Y0B0","Y2R0B1B3","B2B0R4G3","R0G4R3G2","W3W0Y4W4"
"18","24","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","4","Y4W4","3","B1G0Y0B0","Y2R0B1B3","B2B0R4G3","R0G4R3G2","W3W0Y4W4"
"18","25","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","2","W0","4","B1G0Y0B0","Y2R0B1B3","B2B0R4G3","R0G4R3G2","W3W0Y4W4"
"18","26","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","3","B3","0","B1G0Y0B0","Y2R0B1B3","B2B0R4G3","R0G4R3G2","G1W3Y4W4"
"18","27","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","3","B1","1","B1G0Y0B0","Y2R0B1B3","B2B0R4G3","R0G4R3G2","G1W3Y4W4"
"18","28","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","2","B0","2","B1G0Y0B0","G0Y2R0B3","B2B0R4G3","R0G4R3G2","G1W3Y4W4"
"18","29","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","4","G2","3","B1G0Y0B0","G0Y2R0B3","B4B2R4G3","R0G4R3G2","G1W3Y4W4"
"18","30","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","2","B2","4","B1G0Y0B0","G0Y2R0B3","B4B2R4G3","W3R0G4R3","G1W3Y4W4"
"18","31","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","1","B1","0","B1G0Y0B0","G0Y2R0B3","B4B2R4G3","W3R0G4R3","G1W3Y4W4"
"18","32","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_COLOR","B","B4B2","1","Y1G0Y0B0","G0Y2R0B3","B4B2R4G3","W3R0G4R3","G1W3Y4W4"
"18","33","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","4","G3","2","Y1G0Y0B0","G0Y2R0B3","B4B2R4G3","W3R0G4R3","G1W3Y4W4"
"18","34","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","4","B4R4","3","Y1G0Y0B0","G0Y2R0B3","W2B4B2R4","W3R0G4R3","G1W3Y4W4"
"18","35","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","2","W3","4","Y1G0Y0B0","G0Y2R0B3","W2B4B2R4","W3R0G4R3","G1W3Y4W4"
"18","36","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","4","G4","0","Y1G0Y0B0","G0Y2R0B3","W2B4B2R4","W3R0G4R3","G2G1Y4W4"
"18","37","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","3","R0","1","Y1G0Y0B0","G0Y2R0B3","W2B4B2R4","W3R0G4R3","G2G1Y4W4"
"18","38","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","3","B2","2","Y1G0Y0B0","R1G0Y2B3","W2B4B2R4","W3R0G4R3","G2G1Y4W4"
"18","39","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","3","G4","3","Y1G0Y0B0","R1G0Y2B3","B0W2B4R4","W3R0G4R3","G2G1Y4W4"
"18","40","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_COLOR","B","B3","4","Y1G0Y0B0","R1G0Y2B3","B0W2B4R4","R2W3R0R3","G2G1Y4W4"
"18","41","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","0","B0","0","Y1G0Y0B0","R1G0Y2B3","B0W2B4R4","R2W3R0R3","G2G1Y4W4"
"18","42","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","4","B3","1","Y1G0Y0B0","R1G0Y2B3","B0W2B4R4","R2W3R0R3","G2G1Y4W4"
"18","43","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","3","B4","2","Y1G0Y0B0","W1R1G0Y2","B0W2B4R4","R2W3R0R3","G2G1Y4W4"
"18","44","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_COLOR","W","W2","3","Y1G0Y0B0","W1R1G0Y2","Y0B0W2R4","R2W3R0R3","G2G1Y4W4"
"18","45","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","2","G1","4","Y1G0Y0B0","W1R1G0Y2","Y0B0W2R4","R2W3R0R3","G2G1Y4W4"
"18","46","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_COLOR","Y","Y3Y4","0","Y1G0Y0B0","W1R1G0Y2","Y0B0W2R4","R2W3R0R3","Y3G2Y4W4"
"18","47","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","1","W1","1","Y1G0Y0B0","W1R1G0Y2","Y0B0W2R4","R2W3R0R3","Y3G2Y4W4"
"18","48","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","4","R4","2","Y1G0Y0B0","Y3R1G0Y2","Y0B0W2R4","R2W3R0R3","Y3G2Y4W4"
"18","49","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_RANK","2","W2","3","Y1G0Y0B0","Y3R1G0Y2","W1Y0B0W2","R2W3R0R3","Y3G2Y4W4"
"18","50","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","1","Y3","4","Y1G0Y0B0","Y3R1G0Y2","W1Y0B0W2","R2W3R0R3","Y3G2Y4W4"
"18","51","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","DISCARD","4","B0","0","Y1G0Y0B0","Y3R1G0Y2","W1Y0B0W2","R2W3R0R3","B2G2Y4W4"
"18","52","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","REVEAL_COLOR","W","W3","1","Y1G0Y0","Y3R1G0Y2","W1Y0B0W2","R2W3R0R3","B2G2Y4W4"
"18","53","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","4","W2","2","Y1G0Y0","Y3R1G0Y2","W1Y0B0W2","R2W3R0R3","B2G2Y4W4"
"18","54","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","2","W3","3","Y1G0Y0","Y3R1G0Y2","W1Y0B0","R2W3R0R3","B2G2Y4W4"
"18","55","G3B0Y0Y0B3G0W2R0G3R4R2Y1G2R3G4W0W0W4G1R3B3R0R1B1Y2Y4G0B0W0B1R0B2W3Y2G1G0B4W3Y1W2G2R1B0R2W1Y0Y3Y3W1B2","PLAY","3","Y4","4","Y1G0Y0","Y3R1G0Y2","W1Y0B0","R2R0R3","B2G2Y4W4"
"19","1","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_COLOR","B","B0","0","Y2W4B3W2","W3Y4G3B0","G0W0R3Y2","R0B2R1B2","W0G2Y3Y1"
"19","2","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_RANK","0","G0W0","1","Y2W4B3W2","W3Y4G3B0","G0W0R3Y2","R0B2R1B2","W0G2Y3Y1"
"19","3","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_COLOR","R","R0R1","2","Y2W4B3W2","W3Y4G3B0","G0W0R3Y2","R0B2R1B2","W0G2Y3Y1"
"19","4","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","1","R0","3","Y2W4B3W2","W3Y4G3B0","G0W0R3Y2","R0B2R1B2","W0G2Y3Y1"
"19","5","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_RANK","0","Y0","4","Y2W4B3W2","W3Y4G3B0","G0W0R3Y2","Y0B2R1B2","W0G2Y3Y1"
"19","6","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","DISCARD","4","W2","0","Y2W4B3W2","W3Y4G3B0","G0W0R3Y2","Y0B2R1B2","W0G2Y3Y1"
"19","7","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","4","B0","1","G1Y2W4B3","W3Y4G3B0","G0W0R3Y2","Y0B2R1B2","W0G2Y3Y1"
"19","8","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","1","G0","2","G1Y2W4B3","G3W3Y4G3","G0W0R3Y2","Y0B2R1B2","W0G2Y3Y1"
"19","9","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","1","Y0","3","G1Y2W4B3","G3W3Y4G3","G1W0R3Y2","Y0B2R1B2","W0G2Y3Y1"
"19","10","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_COLOR","G","G1","4","G1Y2W4B3","G3W3Y4G3","G1W0R3Y2","W1B2R1B2","W0G2Y3Y1"
"19","11","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","1","G1","0","G1Y2W4B3","G3W3Y4G3","G1W0R3Y2","W1B2R1B2","W0G2Y3Y1"
"19","12","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","DISCARD","4","G3","1","G0Y2W4B3","G3W3Y4G3","G1W0R3Y2","W1B2R1B2","W0G2Y3Y1"
"19","13","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","2","W0","2","G0Y2W4B3","R0G3W3Y4","G1W0R3Y2","W1B2R1B2","W0G2Y3Y1"
"19","14","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_COLOR","G","G2","3","G0Y2W4B3","R0G3W3Y4","Y1G1R3Y2","W1B2R1B2","W0G2Y3Y1"
"19","15","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","2","G2","4","G0Y2W4B3","R0G3W3Y4","Y1G1R3Y2","W1B2R1B2","W0G2Y3Y1"
"19","16","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_COLOR","G","G3","0","G0Y2W4B3","R0G3W3Y4","Y1G1R3Y2","W1B2R1B2","B4W0Y3Y1"
"19","17","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_COLOR","Y","Y1Y2","1","G0Y2W4B3","R0G3W3Y4","Y1G1R3Y2","W1B2R1B2","B4W0Y3Y1"
"19","18","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","1","Y1","2","G0Y2W4B3","R0G3W3Y4","Y1G1R3Y2","W1B2R1B2","B4W0Y3Y1"
"19","19","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","3","R1","3","G0Y2W4B3","R0G3W3Y4","B3G1R3Y2","W1B2R1B2","B4W0Y3Y1"
"19","20","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","DISCARD","4","Y1","4","G0Y2W4B3","R0G3W3Y4","B3G1R3Y2","B0W1B2B2","B4W0Y3Y1"
"19","21","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","DISCARD","4","B3","0","G0Y2W4B3","R0G3W3Y4","B3G1R3Y2","B0W1B2B2","R3B4W0Y3"
"19","22","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","2","G3","1","G4G0Y2W4","R0G3W3Y4","B3G1R3Y2","B0W1B2B2","R3B4W0Y3"
"19","23","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_COLOR","W","W1","2","G4G0Y2W4","Y0R0W3Y4","B3G1R3Y2","B0W1B2B2","R3B4W0Y3"
"19","24","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","2","W1","3","G4G0Y2W4","Y0R0W3Y4","B3G1R3Y2","B0W1B2B2","R3B4W0Y3"
"19","25","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_COLOR","G","G4G0","4","G4G0Y2W4","Y0R0W3Y4","B3G1R3Y2","R0B0B2B2","R3B4W0Y3"
"19","26","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_RANK","4","Y4","0","G4G0Y2W4","Y0R0W3Y4","B3G1R3Y2","R0B0B2B2","R3B4W0Y3"
"19","27","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","DISCARD","3","W3","1","G4G0Y2W4","Y0R0W3Y4","B3G1R3Y2","R0B0B2B2","R3B4W0Y3"
"19","28","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","4","Y2","2","G4G0Y2W4","W1Y0R0Y4","B3G1R3Y2","R0B0B2B2","R3B4W0Y3"
"19","29","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","REVEAL_COLOR","Y","Y3","3","G4G0Y2W4","W1Y0R0Y4","R2B3G1R3","R0B0B2B2","R3B4W0Y3"
"19","30","W2B3W4Y2B0G3Y4W3Y2R3W0G0B2R1B2R0Y1Y3G2W0Y0G1G3G1W1G0R0Y1B4B3B0R3G4Y0R0W1R2Y3G0R4B1B1R1Y0W0G2W3R2W2B0","PLAY","4","Y3","4","G4G0Y2W4","W1Y0R0Y4","R2B3G1R3","R0B0B2B2","R3B4W0Y3"
